Period,Position,Seniority,Global_exp,Local_exp,Salary
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,1000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,3700
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,650
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,3000
2024_H1,"Analyst (Business, Data, System etc)",Lead,,8.0,4800
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,1800
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,1600
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,1800
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.5,760
2024_H1,"Analyst (Business, Data, System etc)",Senior,,6.0,3009
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,1300
2024_H1,"Analyst (Business, Data, System etc)",Lead,,8.0,5400
2024_H1,"Analyst (Business, Data, System etc)",Lead,,9.0,3080
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,1900
2024_H1,"Analyst (Business, Data, System etc)",Senior,,7.0,3300
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,1800
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,4500
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,2500
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,1500
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.0,617
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,700
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2400
2024_H1,"Analyst (Business, Data, System etc)",Lead,,8.0,6000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2500
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,1100
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2200
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.0,1400
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,1600
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,1200
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,1500
2024_H1,"Analyst (Business, Data, System etc)",Senior,,7.0,4950
2024_H1,"Analyst (Business, Data, System etc)",Lead,,15.0,5500
2024_H1,"Analyst (Business, Data, System etc)",Senior,,7.0,2600
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,1230
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,3400
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,355
2024_H1,"Analyst (Business, Data, System etc)",Lead,,13.0,3000
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.0,1000
2024_H1,"Analyst (Business, Data, System etc)",Senior,,6.0,2000
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.1,1000
2024_H1,"Analyst (Business, Data, System etc)",Lead,,15.0,4800
2024_H1,"Analyst (Business, Data, System etc)",Senior,,6.0,1850
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,3600
2024_H1,"Analyst (Business, Data, System etc)",Lead,,12.0,3000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,2050
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,4300
2024_H1,"Analyst (Business, Data, System etc)",Lead,,15.0,4200
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,2100
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,1450
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,3100
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,1400
2024_H1,"Analyst (Business, Data, System etc)",Lead,,11.0,1500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,6300
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2100
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.0,470
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,2300
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,3000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,1100
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,1000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,2300
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2500
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.5,1200
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,900
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,3270
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,1300
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,1200
2024_H1,"Analyst (Business, Data, System etc)",Lead,,8.0,5100
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,1500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,1200
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,2600
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,2700
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,1800
2024_H1,"Analyst (Business, Data, System etc)",Lead,,15.0,5000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,3665
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,1700
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,700
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,3800
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.0,650
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.25,1200
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,1500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,2000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,3000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,1800
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,800
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,2600
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,1700
2024_H1,"Analyst (Business, Data, System etc)",Lead,,8.0,4750
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,600
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.5,1200
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,3000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,1710
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.25,650
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,1045
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.0,875
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,1365
2024_H1,"Analyst (Business, Data, System etc)",Lead,,8.0,4750
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,4600
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2700
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,1900
2024_H1,"Analyst (Business, Data, System etc)",Senior,,6.0,4000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,1500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,3000
2024_H1,"Analyst (Business, Data, System etc)",Lead,,10.0,1851
2024_H1,"Analyst (Business, Data, System etc)",Senior,,6.0,4000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2200
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.25,267
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,3300
2024_H1,"Analyst (Business, Data, System etc)",Lead,,11.0,2100
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.25,400
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.25,750
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,1800
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.0,900
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,1750
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,2000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,1000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,3500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,2000
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,1116
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.5,620
2024_H1,"Analyst (Business, Data, System etc)",Lead,,15.0,5300
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,2000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,1700
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,2400
2024_H1,"Analyst (Business, Data, System etc)",Lead,,10.0,4650
2024_H1,"Analyst (Business, Data, System etc)",Lead,,8.0,4000
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.25,500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2800
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,1520
2024_H1,"Analyst (Business, Data, System etc)",Lead,,8.0,3500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,3500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,3562
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,4000
2024_H1,"Analyst (Business, Data, System etc)",Lead,,9.0,5500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,3750
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,3200
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,3000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,3400
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2200
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.0,900
2024_H1,"Analyst (Business, Data, System etc)",Senior,,7.0,4000
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.1,1000
2024_H1,"Analyst (Business, Data, System etc)",Lead,,15.0,4200
2024_H1,"Analyst (Business, Data, System etc)",Lead,,10.0,7472
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,1100
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,1500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,1150
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.5,500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,4000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,700
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,2200
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,2200
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,2000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,1000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,4300
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,1700
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,2000
2024_H1,"Analyst (Business, Data, System etc)",Senior,,7.0,1600
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,1800
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,2000
2024_H1,"Analyst (Business, Data, System etc)",Senior,,7.0,3350
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,2500
2024_H1,"Analyst (Business, Data, System etc)",Senior,,6.0,1450
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,700
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,1750
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,1500
2024_H1,"Analyst (Business, Data, System etc)",Lead,,8.0,5000
2024_H1,"Analyst (Business, Data, System etc)",Lead,,12.0,4200
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,3500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,1700
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.5,2200
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,3800
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.0,1850
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,2800
2024_H1,"Analyst (Business, Data, System etc)",Lead,,10.0,2500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,675
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,5500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,3500
2024_H1,"Analyst (Business, Data, System etc)",Senior,,7.0,4500
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,1400
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.1,712
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,3650
2024_H1,"Analyst (Business, Data, System etc)",Lead,,15.0,5000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,2800
2024_H1,"Analyst (Business, Data, System etc)",Lead,,10.0,5750
2024_H1,"Analyst (Business, Data, System etc)",Lead,,9.0,4000
2024_H1,"Analyst (Business, Data, System etc)",Lead,,15.0,4500
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,1650
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,3900
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,1100
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,2500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,3700
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,2900
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,1000
2024_H1,"Analyst (Business, Data, System etc)",Senior,,6.0,3300
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.25,1400
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,1950
2024_H1,"Analyst (Business, Data, System etc)",Senior,,6.0,2350
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.1,600
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,1170
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.5,800
2024_H1,"Analyst (Business, Data, System etc)",Lead,,10.0,5000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2700
2024_H1,"Analyst (Business, Data, System etc)",Lead,,10.0,4000
2024_H1,"Analyst (Business, Data, System etc)",Senior,,6.0,3500
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.0,700
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2800
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,2800
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,3200
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.0,3000
2024_H1,"Analyst (Business, Data, System etc)",Senior,,6.0,4500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,1000
2024_H1,"Analyst (Business, Data, System etc)",Senior,,6.0,4100
2024_H1,"Analyst (Business, Data, System etc)",Lead,,12.0,4500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,1675
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,1800
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,2500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,1700
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,4100
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,2800
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2100
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,4500
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,540
2024_H1,"Analyst (Business, Data, System etc)",Senior,,6.0,500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,1600
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,1900
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.1,1000
2024_H1,"Analyst (Business, Data, System etc)",Lead,,8.0,6500
2024_H1,"Analyst (Business, Data, System etc)",Senior,,6.0,4500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,3000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,3000
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,1115
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,1855
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,850
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,1000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2400
2024_H1,"Analyst (Business, Data, System etc)",Lead,,10.0,4000
2024_H1,"Analyst (Business, Data, System etc)",Lead,,15.0,3300
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,1700
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,4200
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,2800
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,2700
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.5,500
2024_H1,"Analyst (Business, Data, System etc)",Senior,,6.0,2500
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,1200
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,1500
2024_H1,"Analyst (Business, Data, System etc)",Senior,,6.0,3800
2024_H1,"Analyst (Business, Data, System etc)",Senior,,6.0,1125
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,3500
2024_H1,"Analyst (Business, Data, System etc)",Lead,,9.0,3000
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.5,700
2024_H1,"Analyst (Business, Data, System etc)",Lead,,8.0,5700
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,1700
2024_H1,"Analyst (Business, Data, System etc)",Senior,,7.0,5000
2024_H1,"Analyst (Business, Data, System etc)",Lead,,15.0,6000
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.5,243
2024_H1,"Analyst (Business, Data, System etc)",Lead,,10.0,4000
2024_H1,"Analyst (Business, Data, System etc)",Senior,,7.0,5500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,2200
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,1000
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.0,800
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,2200
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.0,700
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,1900
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,1100
2024_H1,"Analyst (Business, Data, System etc)",Senior,,7.0,7000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,3000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,750
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.0,800
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,4200
2024_H1,"Analyst (Business, Data, System etc)",Lead,,8.0,4000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,3200
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,3200
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,2250
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,3200
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,2350
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2300
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,3100
2024_H1,"Analyst (Business, Data, System etc)",Lead,,10.0,1700
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,1900
2024_H1,"Analyst (Business, Data, System etc)",Senior,,6.0,3000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2900
2024_H1,"Analyst (Business, Data, System etc)",Senior,,7.0,5000
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.5,1000
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,2400
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,1800
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.0,1950
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,1900
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,1750
2024_H1,"Analyst (Business, Data, System etc)",Senior,,6.0,2500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2200
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.0,880
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,4000
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.25,1200
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,850
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,3500
2024_H1,"Analyst (Business, Data, System etc)",Middle,,3.0,2600
2024_H1,"Analyst (Business, Data, System etc)",Middle,,2.0,1100
2024_H1,"Analyst (Business, Data, System etc)",Junior,,0.5,900
2024_H1,"Analyst (Business, Data, System etc)",Middle,,5.0,2000
2024_H1,"Analyst (Business, Data, System etc)",Junior,,1.5,600
2024_H1,"Analyst (Business, Data, System etc)",Middle,,4.0,1850
2024_H1,"Analyst (Business, Data, System etc)",Lead,,9.0,2500
